time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,dilbert_label,dilbert_score,label,score
Tue Dec 06 11:44:33 +0000 2022,,,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",😢 https://t.co/rikULBx4Qk,,,,,NEGATIVE,0.993347049,1,0.25686866
Tue Dec 06 11:44:30 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ChuckStoffle My students found the same. Yesterday we experimented with driving on carpets, and some students foun… https://t.co/Elcg3NKiHk",,,,,NEGATIVE,0.995211065,1,0.300682276
Tue Dec 06 11:44:20 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",teaching + tactical = success,,,,,POSITIVE,0.999701798,5,0.567266703
Tue Dec 06 11:44:14 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@munyajay03 @NhongoRexy @Voltz_JT thank you🤌😂,,,,,POSITIVE,0.963378072,5,0.46131292
Tue Dec 06 11:44:05 +0000 2022,,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Je me souviens:
Geneviève Bergeron
Hélène Colgan
Nathalie Croteau
Barbara Daigneault
Anne-Marie Edward
Maud Haviern… https://t.co/TvZ326rzMi",,,,,NEGATIVE,0.77562952,3,0.321448714
Tue Dec 06 11:44:01 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Biggreenbooks They're.. too sexy for your shelf...too sexy for your shelf..too..se..xy...,,,,,NEGATIVE,0.987188399,2,0.386818767
Tue Dec 06 11:44:00 +0000 2022,,,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ovsshockey @COACHKOS1 https://t.co/LevEBj360U,,,,,NEGATIVE,0.992617667,5,0.276718646
Tue Dec 06 11:43:52 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@davidzelcer @barefootedwards @rockdaboatNL The new paid leave program implemented for mgmt in GNL was simply a lum… https://t.co/FMATbGY4S0,,,,,NEGATIVE,0.999602497,1,0.443046927
Tue Dec 06 11:43:51 +0000 2022,,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Zz_Badnasty @sacrediconpod I love Halo, but the game was flat. Every area felt the same. The changes were nice but… https://t.co/ACIM8V6mZL",,,,,NEGATIVE,0.996557653,2,0.410041243
Tue Dec 06 11:43:47 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@F1Manager @F1 Pato O’Ward in Indy car racing ,he is already racing for Mclaren",,,,,POSITIVE,0.540490627,5,0.340661317
Tue Dec 06 11:43:44 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",🙏🏼 Just 19 years old ... https://t.co/KFpvM0RviW,,,,,NEGATIVE,0.989652097,1,0.287936896
Tue Dec 06 11:43:38 +0000 2022,,,es,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PaoHerreraC Un árbol,,,,,NEGATIVE,0.968829334,5,0.302902043
Tue Dec 06 11:43:29 +0000 2022,,,fr,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DiamonDie chacun à son goût,,,,,POSITIVE,0.9793244,5,0.469804734
Tue Dec 06 11:43:28 +0000 2022,,,fr,,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Direct</a>",11 Parlement: Le trajet est annulé entre station Lincoln Field 6h3 et la station Laurier 7h24. Prochain trajet est 17 minutes plus tard.,,,,,NEGATIVE,0.978405833,1,0.551485538
Tue Dec 06 11:43:23 +0000 2022,,,it,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lotito e gli aiutini dal governo ormai sono una cosa più scontata della morte https://t.co/u2lloSYzAI,,,,,NEGATIVE,0.986965179,1,0.629921317
Tue Dec 06 11:43:23 +0000 2022,,,fr,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Les Groupes armés ne parlent que Swahili, mais ce sont les Lubas qui sont insultés. https://t.co/ebsItBOCQb",,,,,NEGATIVE,0.996803045,1,0.493568122
Tue Dec 06 11:43:19 +0000 2022,,,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ADB lends Cambodia $50mn to help boost post-Covid economic recovery https://t.co/4uPuHDqiNs,,,,,NEGATIVE,0.925920665,1,0.271893948
Tue Dec 06 11:43:13 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@newhot899 … and will Jenni keep her December win streak going on Crush Rush 🤷🏼‍♀️,,,,,POSITIVE,0.997492194,5,0.491319239
Tue Dec 06 11:43:12 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Cities are economic engines.  Downtown cores drive growth and fill coffers with much needed tax revenue.  The longe… https://t.co/YgEcvABWQN,,,,,NEGATIVE,0.874989748,5,0.450186908
Tue Dec 06 11:43:12 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JohnRiche finally got Gemini right. (but I guess we’re always getting bashed out of jealousy, by the ar$whole signs 🤪)",,,,,NEGATIVE,0.991193235,4,0.315561414
Tue Dec 06 11:43:08 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MaggieMay243 @cabernar It's such a crap shoot. I picked an early Sunday morning time hoping demand would be low. Terrible system.,,,,,NEGATIVE,0.999731362,1,0.96125865
Tue Dec 06 11:43:04 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tbh, I'm beginning to think what I used to label as chronic depression is instead the simple fact that I'm just inc… https://t.co/42kFb66e5d",,,,,NEGATIVE,0.998917937,2,0.36722225
Tue Dec 06 11:42:55 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Theholisticpsyc I would absolutely love to have the opportunity to journey through your new workbook. And, congrat… https://t.co/hOA6X5SCGx",,,,,POSITIVE,0.997043669,5,0.353722423
Tue Dec 06 11:42:33 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stephen Fitwilliam is an incidental character in Lillian &amp; Gillian, a tale of Propitious Peregrinations, by Richard… https://t.co/pvk6E1Ih23",,,,,NEGATIVE,0.528210878,4,0.354730725
Tue Dec 06 11:42:33 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I suppose I also began to find love of other sorts. But we'll come to that later, if it's all right with you.",,,,,POSITIVE,0.999231935,3,0.500157595
Tue Dec 06 11:42:32 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I do tend to suffer horribly from motion sickness, whether in planes, boats or trains, cars too; and even in a divi… https://t.co/mSt0UzDcfi",,,,,NEGATIVE,0.999467671,1,0.49173215
Tue Dec 06 11:42:32 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","But this is where I learned to dive, where I discovered my love of – not for, please note – aquatic life. Not that… https://t.co/V65mlVeert",,,,,NEGATIVE,0.941260338,3,0.362362981
Tue Dec 06 11:42:31 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","To avoid any and all unwanted contact during that summer of 1967, they packed me off to a modest little resort in M… https://t.co/qSSfQ2A2nX",,,,,NEGATIVE,0.552468598,1,0.492204636
Tue Dec 06 11:42:31 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As I have previously explained, my dear – euphemism intended – parents had little time for me as a child, and none… https://t.co/t4g9O5BZPK",,,,,NEGATIVE,0.994444549,5,0.353953302
Tue Dec 06 11:42:31 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",And there were other epiphanies awaiting me. One such occurred at the end of my second year at Cambridge.,,,,,NEGATIVE,0.988017678,2,0.34480384
Tue Dec 06 11:42:22 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gm 🌞☕️

Sold 🚨

#1 of 50 was collected from my December drop✌🏻📸

✔️0.002 ETH 
✔️49/50 Editions 
✔️@KnownOrigin_io… https://t.co/ctpJw6tvlL",,,,,NEGATIVE,0.993709445,1,0.352017581
Tue Dec 06 11:42:18 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TheDarkCow @endingwithali I used to say that, but within its ridiculous loose programming standards comes incredib… https://t.co/dLGYt5wvVj",,,,,NEGATIVE,0.998803854,2,0.333465904
Tue Dec 06 11:42:16 +0000 2022,,,es,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@PaoHerreraC A nosotros nos paso lo mismo, entonces ideamos un Arnold mas pequeño y lo colgamos del techo,  asunto arreglado",,,,,NEGATIVE,0.965700448,3,0.243069097
Tue Dec 06 11:42:16 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DARVO can put the victim in active trauma for longer, thus delaying the healing process, while also turning others… https://t.co/JijYHeuzkY",,,,,NEGATIVE,0.997799575,2,0.283153862
Tue Dec 06 11:42:05 +0000 2022,,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Thing is queer-coded,,,,,NEGATIVE,0.98440659,1,0.254309416
Tue Dec 06 11:41:58 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ahmad4ISRL You are not wrong .  We should be able to live peacefully side by side .,,,,,POSITIVE,0.994517386,5,0.561632693
Tue Dec 06 11:41:57 +0000 2022,,,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",U.S. Wants Answers About China's New Base in Cambodia https://t.co/ZbELTSXvRp,,,,,NEGATIVE,0.988375425,1,0.300398558
Tue Dec 06 11:41:56 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CBCNews Legitimate?! We're vetted by the RCMP just like on duty cops,,,,,NEGATIVE,0.992680848,1,0.615691006
Tue Dec 06 11:41:55 +0000 2022,,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TaffieGk 🤣🤣🤣,,,,,NEGATIVE,0.938903511,5,0.317954153
Tue Dec 06 11:41:48 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Have to love this.  @TSNJR @TSNSimmer https://t.co/OkzUy22GC2,,,,,POSITIVE,0.9983114,5,0.749135852
Tue Dec 06 11:41:45 +0000 2022,,,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Hktoday_TV @UhuruKE Les groupes armés ne parlent que Swahili, mais ce sont les Lubas qui sont insultés.",,,,,NEGATIVE,0.995332062,1,0.463880688
Tue Dec 06 11:41:44 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",But also The OC because Marissa.,,,,,POSITIVE,0.841899872,3,0.396422714
Tue Dec 06 11:41:40 +0000 2022,,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JChamutinya 😂😂😂😂,,,,,NEGATIVE,0.93473959,5,0.324336886
Tue Dec 06 11:41:37 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","More taxes on real estate investment trusts won’t solve the housing crisis: https://t.co/A63bBowEz0 
""Purpose-built… https://t.co/A1ZLNBUNl5",,,,,NEGATIVE,0.999127924,1,0.415290087
Tue Dec 06 11:41:37 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#NDP MPs call on feds to step up after #Winnipeg #police charge man with multiple #murders | CBC News #mbpoli… https://t.co/CiWSDUTw8p,,,,,NEGATIVE,0.995632708,1,0.557176113
Tue Dec 06 11:41:29 +0000 2022,,,en,,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Live Updates</a>",11 Parliament: The trip is cancelled from Lincoln Field station 6:38 to Laurier station 7:24. Next trip is 17 minutes later.,,,,,NEGATIVE,0.998915434,1,0.524964035
Tue Dec 06 11:41:27 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ThomasWatsonCD If Trudeau would meet with the premiers to discuss the needs of our hospitals that is where this should start,,,,,NEGATIVE,0.960151553,3,0.230067521
Tue Dec 06 11:41:27 +0000 2022,,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@LindsayKempFan @btaplatt Did anyone actually see the “poly” discount code I looked and did not see it. But of cour… https://t.co/5hCb0Xgx4E,,,,,NEGATIVE,0.993408918,1,0.31129995
Tue Dec 06 11:41:12 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are a finalist in Canadian Online Publishing Awards! 

Humbled to have worked w/@LeadPodcasting @acupido… https://t.co/bauXD84aWc",,,,,POSITIVE,0.994727314,5,0.336620927
Tue Dec 06 11:41:05 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@nadeemhaque .@basitresearcher Power in itself is like an elixir. The allure of power is indeed attractive. Robert… https://t.co/Not7dbXnpR,,,,,POSITIVE,0.99879384,4,0.327950209
Tue Dec 06 11:41:03 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kelly15197728 But they came back!,,,,,NEGATIVE,0.974696577,1,0.349934012
Tue Dec 06 11:40:51 +0000 2022,,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MagicPunts Booommmmmmmm💫💫💫💫💫,,,,,POSITIVE,0.890472412,5,0.498501211
Tue Dec 06 11:40:47 +0000 2022,,,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Vietnam in the South Pacific: Dynamics for Strategic Cooperation – The Diplomat https://t.co/JrkazJuMsB,,,,,NEGATIVE,0.898502469,4,0.336999834
Tue Dec 06 11:40:29 +0000 2022,,,en,False,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Just posted a photo @ Lounge 164 https://t.co/5zLuWdxzEL,,,,,NEGATIVE,0.992300034,1,0.389062762
Tue Dec 06 11:40:17 +0000 2022,,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Good morning.,,,,,POSITIVE,0.999846816,5,0.535921812
Tue Dec 06 11:40:15 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Absolutely it would have been Parenthood. Either finale or when Kristina made the tape https://t.co/qTXjjRSPZE,,,,,NEGATIVE,0.991150856,1,0.563705921
Tue Dec 06 11:40:11 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@iilluminaughtii I feel like this is the ""all people are people and companies can't be trusted to do what's right m… https://t.co/Rp7ChFMw1f",,,,,NEGATIVE,0.99504292,1,0.419502288
Tue Dec 06 11:40:02 +0000 2022,,,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",We will always remember this awful day. #polytechnique https://t.co/ksbRD0FNQP,,,,,NEGATIVE,0.988749981,1,0.483528316
Tue Dec 06 11:40:01 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#China operating 'police' station out of #Vancouver , #civilrights group alleges | CBC News #bcpoli #cdnpoli  https://t.co/bGYuFd2C5Z",,,,,NEGATIVE,0.994329929,1,0.497009277
Tue Dec 06 11:39:59 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jannarden Super slider snow skates. They also worked on carpet.,,,,,NEGATIVE,0.502514303,5,0.689737916
Tue Dec 06 11:39:59 +0000 2022,,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ptimusk Is it a success story, in your opinion? I'm trying to understand what you're getting at. I'm not in the lo… https://t.co/iOjGr11mTl",,,,,NEGATIVE,0.913336873,3,0.337714285
Tue Dec 06 11:39:57 +0000 2022,,,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#tdsb #topoli #onted https://t.co/BtSVW2R6vC,,,,,NEGATIVE,0.994847059,3,0.241228044
Tue Dec 06 11:39:50 +0000 2022,,,tl,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@NiaChikuse 🤣🤣🤣🤣... chimbondisiya nhasi!!!.,,,,,NEGATIVE,0.985628366,1,0.341441721
Tue Dec 06 11:39:29 +0000 2022,,,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Myanmar: Junta Sentences 10 Prisoners to Death | Human Rights Watch https://t.co/2zi1QYRVPD,,,,,NEGATIVE,0.99164927,1,0.627033174
Tue Dec 06 11:39:27 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@WindConcernsONT @MikeMcL00531595 @Greens4Nuclear @ottawacity When he was Energy Minister for Ontario… https://t.co/wUlafHJ9Gm,,,,,NEGATIVE,0.967357516,5,0.242679134
Tue Dec 06 11:39:26 +0000 2022,,,ru,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kpru Да, и все эти республики всегда хотели вырваться  из СССР и отдалиться от России как можно подальше.",,,,,NEGATIVE,0.836494207,1,0.331040084
Tue Dec 06 11:39:21 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","What was NDP/Liberal Bob Rae thinking?  Short term gain (cost savings) for long term pain!  

Did he think the popu… https://t.co/6D0chpbJpL",,,,,NEGATIVE,0.995490372,2,0.281325281
Tue Dec 06 11:39:19 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FamedCelebrity Amber needs to level up with a hazmat suit.,,,,,NEGATIVE,0.999238014,3,0.245957628
Tue Dec 06 11:39:13 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DakTheAkronite @PopulismUpdates I could see that!
I think we can all agree Elsweyr gets banned for doping",,,,,NEGATIVE,0.935507417,1,0.602297962
Tue Dec 06 11:39:09 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Hannukah started a bit early this year with @OurCommons Hanukkah on the Hill🕎.

So great to see all 🇨🇦 federal par… https://t.co/DMfmOSXBo4",,,,,POSITIVE,0.978297412,5,0.52501291
Tue Dec 06 11:38:56 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AFN begins assembly amid still-simmering internal tensions | CBC News #cdnpoli  https://t.co/TPAbtDf4Y9,,,,,NEGATIVE,0.985754609,1,0.332866997
Tue Dec 06 11:38:51 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JasonFromNS @JaroGiesbrecht @Red_Toryism I see your posts, I’m sure you see mine. I think it’s so Nova Scotian of… https://t.co/JbcxYVOJaZ",,,,,POSITIVE,0.656796575,1,0.244795531
Tue Dec 06 11:38:43 +0000 2022,,,eu,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@thevivafrei @JustinTrudeau Zero.,,,,,NEGATIVE,0.997589707,1,0.726590872
Tue Dec 06 11:38:40 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Armed Forces of Ukraine Day is today.

My “futbolka” from 2014. People support Ukrainian armed forces because they… https://t.co/UOWuPio3XG",,,,,POSITIVE,0.9810853,5,0.5240677
Tue Dec 06 11:37:46 +0000 2022,,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JohnStossel @scrowder I am just guessing here, John ... but I better you have not training in science ... zilch ..… https://t.co/lcqCnwP47x",,,,,NEGATIVE,0.99731344,2,0.310622633
Tue Dec 06 11:37:45 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rated M for Mandem,,,,,NEGATIVE,0.516142488,5,0.36982581
Tue Dec 06 11:37:38 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Hasvanth15 Gm Doodles,,,,,NEGATIVE,0.957337856,5,0.295781523
Tue Dec 06 12:31:10 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hello Everyone i'm Tamanna a 26 year old girl from Ottawa Canada who just joined Twitter 👋
Please follow me and I'l… https://t.co/Hqe2GKuEg6",,,,,POSITIVE,0.988334179,1,0.338151038
Tue Dec 06 12:31:09 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MadScientistFF French toast.,,,,,POSITIVE,0.990133047,5,0.294029981
Tue Dec 06 12:31:07 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Phazius A52 gang!,,,,,NEGATIVE,0.995993376,5,0.407469928
Tue Dec 06 12:31:03 +0000 2022,,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@NutritionDanny Is there any evidence out there on the psychological benefits of making non-trivial dietary changes… https://t.co/kq8dgOzRHt,,,,,NEGATIVE,0.99390173,3,0.243724152
Tue Dec 06 12:30:53 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I was off yesterday as my three year old continues to collect EVERY virus available, but icymi...

Who went to Larr… https://t.co/i2rjpUMeqI",,,,,NEGATIVE,0.995689929,1,0.331242412
Tue Dec 06 12:30:46 +0000 2022,,,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/qlcsp4RVr6,,,,,NEGATIVE,0.994398654,1,0.23879379
Tue Dec 06 12:30:39 +0000 2022,,,en,False,"<a href=""http://www.twittascope.com"" rel=""nofollow"">Twittascope</a>",You've got a bird's eye view of things! Your expansive 9th hou... More for Taurus https://t.co/yeaFlurvgM,,,,,POSITIVE,0.997826874,5,0.436587691
Tue Dec 06 12:30:39 +0000 2022,,,en,False,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>",With the DeLonghi EC155 espresso machine it is recommended to place the steam wand 5 millimeters below the surface… https://t.co/yTOzJqkpXW,,,,,NEGATIVE,0.997793555,4,0.401949912
Tue Dec 06 12:30:37 +0000 2022,,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When you go through something difficult &amp; you share your feelings &amp; thoughts online, eventually you will likely dis… https://t.co/drYQUfTmzi",,,,,NEGATIVE,0.989517868,4,0.285085618
Tue Dec 06 12:30:37 +0000 2022,,,fr,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RadProtection @PerusseSimon @RachelMissBC19 @CarolDeschenes @E_Duhaime Noua sommes déjà les plus taxés en Amérique… https://t.co/JSF8FWGRZe,,,,,NEGATIVE,0.966129422,1,0.572210193
Tue Dec 06 12:30:27 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Marit Styles is poised to become the new leader of the Ontario NDP. #onpoli https://t.co/cc9qPnEDRi,,,,,POSITIVE,0.911774874,3,0.267767102
Tue Dec 06 12:30:25 +0000 2022,,,und,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@hombrequesoreal @HxHSource https://t.co/2Y931UBwxc,,,,,NEGATIVE,0.991860926,1,0.272261351
Tue Dec 06 12:30:18 +0000 2022,,,fa,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@negarhosseini80 داستان این جد روس برا جنگ جهانیه که اشغال میکنن به یه سری زنا تجاوز میکنن,,,,,NEGATIVE,0.712575376,5,0.257836491
Tue Dec 06 12:30:17 +0000 2022,,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@pepeetovalencia 100% agree, Pepe. I serve anywhere I can pay it forward. In the Pediatric Cancer community through… https://t.co/x7D5JVVOrm",,,,,POSITIVE,0.504745662,5,0.511728048
Tue Dec 06 12:30:14 +0000 2022,,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Steverukavina I call 🐂💩.,,,,,NEGATIVE,0.872329354,5,0.341589481
Tue Dec 06 12:30:13 +0000 2022,,,es,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",🔴 En vivo | No Hay Derecho con Glatzer Tuesta [6-12-2022] https://t.co/Hf72U2F2gw via @YouTube,,,,,NEGATIVE,0.991943479,1,0.676135004
Tue Dec 06 12:30:12 +0000 2022,,,es,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/X2EvTRnOW3

165 programas",,,,,NEGATIVE,0.994272232,5,0.313209653
Tue Dec 06 12:30:11 +0000 2022,,,en,False,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",Chef and Author of Delicious and Doable Charmaine Broughton stops by to show us just how easy it is to wow your gue… https://t.co/vS31qqKcLJ,,,,,POSITIVE,0.999146223,5,0.448936492
Tue Dec 06 12:30:05 +0000 2022,,,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Looks yummy:) https://t.co/9MO5FAJni2,,,,,POSITIVE,0.557904363,5,0.338337332
Tue Dec 06 12:30:03 +0000 2022,,,en,False,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Good morning, dear #Ottawa citizens! 

Today’s sunrise ☀️: December 6, 2022 at 07:27AM. The day’s High is  5℃ with… https://t.co/GmiwCAzlb4",,,,,POSITIVE,0.99463129,5,0.502578199
Tue Dec 06 12:30:00 +0000 2022,,,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hello everyone!

For the next little while, we will be shining a spotlight on our Heroes! 🧊🛡️⚒️🥋⚔️🔥🗡️🐱👼

Stay tuned… https://t.co/JFKPr94Ctc",,,,,POSITIVE,0.998815536,5,0.732185721
Tue Dec 06 12:29:56 +0000 2022,,,en,False,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just posted a photo @ Ottawa, Ontario https://t.co/E5rmCe1d8v",,,,,NEGATIVE,0.986616731,1,0.316953689
