,time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,classifier_dilbert.label,classifier_dilbert.score,classifier_bert.label,classifier_bert.score
0,Fri Dec 16 19:12:47 +0000 2022,0,1.6038305148293612e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@TomPark1n Very interesting chart,7.927515044993024e+17,Marg Foot,foot_marg,"Ottawa, Ontario",POSITIVE,0.9949544072151181,5 stars,0.47576481103897006
0,Fri Dec 16 19:12:37 +0000 2022,0,1.603830472869544e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ArcSystemWorksU Hello best girl ❤️,7.87483600027607e+17,Nikki,ThePsychoKween,"Ottawa, Ontario",POSITIVE,0.9971956014633171,5 stars,0.82859206199646
0,Fri Dec 16 19:12:36 +0000 2022,1,1.6038304696609014e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@misplacedginger Fast,369118255.0,Ronald Crump,_Insignif1,"Ottawa, Ontario, Canada ",NEGATIVE,0.9962248802185051,4 stars,0.25791448354721
0,Fri Dec 16 19:12:33 +0000 2022,0,1.6038304594393825e+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Félicitations à Michael Goldbloom, C.M. pour le renouvellement de son mandat à titre de président du Conseil d’admi… https://t.co/UdjNQn3HR9",243768654.0,Patrimoine canadien,Patrimoinecdn,"Gatineau, Québec",POSITIVE,0.6191391348838801,5 stars,0.430384635925292
0,Fri Dec 16 19:12:21 +0000 2022,0,1.6038304077780296e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@braneloop @babluegreen @OclisaGee @DickMcsaucy @bariweiss So planes?

Don't think so.",1.4060813439231345e+18,BFAN77,bfan7777,"Nepean, Ontario",NEGATIVE,0.9962439537048341,1 star,0.35307225584983803
0,Fri Dec 16 19:12:20 +0000 2022,0,1.6038304016963994e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@WSOnlineNews Good for Elon.,1.519144593685631e+18,Rick Carroll 🇨🇦,RickCarroll1958,Ottawa Canada,POSITIVE,0.9741274714469911,4 stars,0.46526971459388705
0,Fri Dec 16 19:12:15 +0000 2022,0,1.6038303833001902e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@cluelesspegg Wise words and I love your hat.,23422511.0,PatG,IrrWbF,Ottawa,POSITIVE,0.9994364380836481,5 stars,0.8392861485481261
0,Fri Dec 16 19:12:13 +0000 2022,0,1.6038303724579062e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",They are fucking ugly https://t.co/JhdUUo7wY8,7.446111448375091e+17,Jaeger,FBRXCE,"Ottawa, Ontario",NEGATIVE,0.999763548374176,1 star,0.8389534950256341
0,Fri Dec 16 19:12:10 +0000 2022,0,1.603830360080515e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🔥 https://t.co/iTDeiP0HTg,3238883378.0,JayJiro,yungjayWPG,"Ottawa, Ontario",NEGATIVE,0.9940779209136961,3 stars,0.23362758755683902
0,Fri Dec 16 19:12:04 +0000 2022,0,1.6038303377419387e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",So we know what in vitro and in vivo means. I learned today that there is such thing as in silico. #thingsIlearn,1541709391.0,Vivian KT Lee,vivianktlee,"Ottawa, Ontario",NEGATIVE,0.7162318229675291,3 stars,0.31074720621109003
0,Fri Dec 16 19:12:00 +0000 2022,0,1.6038303188756726e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@roytinis11 @bk_belton @gordonpreece @AnneBreto7 @PierrePoilievre Lol clearly you don't pay attention to Trudy or reality champ....,1650296419.0,William,wmack163,"Ottawa, Ontario",NEGATIVE,0.9987213015556331,1 star,0.42946881055831904
0,Fri Dec 16 19:11:59 +0000 2022,0,1.603830316703023e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@GrayReactsYT @elonmusk I FUCKING DON'T LOL,884688876.0,"Egotistical ADC, but I win sometimes. 🇺🇦🇨🇦",Hyperion_Atilla,Ottawa Ontario Canada,NEGATIVE,0.9740359783172601,1 star,0.711919546127319
0,Fri Dec 16 19:11:59 +0000 2022,0,1.6038303147737457e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Jazbatijalebiii @Syyeda14 Facts,7.446111448375091e+17,Jaeger,FBRXCE,"Ottawa, Ontario",NEGATIVE,0.626189947128295,5 stars,0.40145459771156305
0,Fri Dec 16 19:11:59 +0000 2022,0,1.6038303138931261e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@profplum99 Pizza pay later  
https://t.co/n5lfojUggS",2315581904.0,François Bégin,fpbegin,"Gatineau, Québec",NEGATIVE,0.9977859258651731,1 star,0.380000174045562
0,Fri Dec 16 19:11:58 +0000 2022,0,1.6038303119466824e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Bell94Reads @MikeGanas @libsoftiktok Because men want to sleep with them and tell them whatever they want to hear 🤦‍♂️,2460288342.0,Jim B,jberrycanada,Ottawa,NEGATIVE,0.9876655340194701,5 stars,0.30911701917648304
0,Fri Dec 16 19:11:58 +0000 2022,0,1.6038303106380595e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CivilizedFuture Cedars always seem to grow in pairs or trios or quads...guess they like being together.,1.0286926917129216e+18,Friends of Carlington Woods,CarlingtonHill,"Ottawa, Ontario",NEGATIVE,0.9793143868446351,3 stars,0.33880800008773804
0,Fri Dec 16 19:11:53 +0000 2022,0,1.6038302901195244e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",My side hustle is going to pay me more than my main hustle in 2023.,188448565.0,OB!,scarfacegulf,"Ottawa, Ontario",POSITIVE,0.9928256273269651,5 stars,0.29386943578720004
0,Fri Dec 16 19:11:53 +0000 2022,0,1.6038302893354762e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@GrayMarker99 Spectacular picture and beautiful Christmas card 🫠,1884505626.0,Sophie Pérusse,Sopheverafter,"Ottawa, Ontario",POSITIVE,0.9995009899139401,5 stars,0.8540983200073241
0,Fri Dec 16 19:11:49 +0000 2022,0,1.6038302750871388e+18,nl,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@H0MICIDEDRIVE HAHAWH,1.462234046650626e+18,Auobs💗.,Hidingfromhay_,Ottawa,NEGATIVE,0.9513802528381341,1 star,0.31686848402023304
0,Fri Dec 16 19:11:49 +0000 2022,0,1.603830272520487e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@goblinharridan theres big huge good guys but theyre kind of more like hyper imperialist and skeleton robots and a… https://t.co/vwNEZ5PabL,9.978202358299648e+17,🔔𖤐Hex-The-Halls𖤐🔔,a_decimal,"Ottawa, Ontario",NEGATIVE,0.992996990680694,3 stars,0.36172652244567804
0,Fri Dec 16 19:11:48 +0000 2022,2,1.6038302698148782e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ivison: Canadian on frontlines of Ukraine war saw most of his team killed. He's going back https://t.co/04i9sDqpDk via @nationalpost,81122301.0,John Ivison,IvisonJ,"Ottawa, Canada",NEGATIVE,0.9951124787330621,1 star,0.456097334623336
0,Fri Dec 16 19:11:47 +0000 2022,1,1.6038302644545782e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CHEO Thank you 🙌🏻,16435735.0,Stuntman Stu,StuntmanStu,"Ottawa, Ontario",POSITIVE,0.9988353848457331,5 stars,0.37278941273689203
0,Fri Dec 16 19:31:56 +0000 2022,0,1.6038353371381105e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RachaelMDK Toaster Strudel’s are taken to a whole new level in there,166430148.0,Corgi Durst 🎄,shakenbridge,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:56 +0000 2022,0,1.6038353367983718e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This cross-searchable database contains the writings of women activists, their personal letters and diaries, and th… https://t.co/AR0agycyis",2831805767.0,MacOdrum Library,CarletonLibrary,"Ottawa, ON",,,,
0,Fri Dec 16 19:31:56 +0000 2022,0,1.6038353344998932e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Women and Social Movements, International, 1840-Present is a collection of primary materials drawn from more than 300 repositories.",2831805767.0,MacOdrum Library,CarletonLibrary,"Ottawa, ON",,,,
0,Fri Dec 16 19:31:56 +0000 2022,0,1.6038353335897375e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@joshrogin @AliRogin Mazal Tov,168399618.0,Ron Singer,32WJ,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:49 +0000 2022,0,1.603835305031e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@covie_93 How do you run out of Digital Trading Cards?   How hard is it to reproduce another .jpg?,1.0396255102534738e+18,RandyBobandy,RandyBo91989575,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:46 +0000 2022,0,1.603835293534126e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gay Sens cult is doing the important work of educating the public on the Chabot, Norris, Pinto love triangle",1.299403321241895e+18,Wreck It,Wreck_It_15,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:46 +0000 2022,0,1.6038352929469235e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Charlie_SZN 🤦‍♂️,1.0317635483329495e+18,Matan/Walsur,Walsurus,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:45 +0000 2022,1,1.603835288496767e+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@RajanPlaysGames 😁🙏,1.1544043060843889e+18,Smurff,FN_Smurff,"Ottawa, ON - Canada",,,,
0,Fri Dec 16 19:31:45 +0000 2022,0,1.603835288203182e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/z2TJGoilXG 12th year anniversary #PKSubban ❤️ #Legendary,218623726.0,Stephen Gervais,stephengervais,Ottawa Ontario,,,,
0,Fri Dec 16 19:31:41 +0000 2022,0,1.6038352707422781e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@beansprouts_mom @BogochIsaac The corollary to the ""they did their own research"" epitaph: if you adhere to the… https://t.co/ArUu5TzASu",1.2638866316790047e+18,CovidSolutions🇺🇦🇺🇦🇺🇦,solutions_covid,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:33 +0000 2022,0,1.603835240413266e+18,en,False,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",Important Advice for Selecting an Attorney for Your Case https://t.co/ry86ABofiY,112272245.0,Take It Personel-ly,TakeItPersonely,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:32 +0000 2022,0,1.603835235929555e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today in Social Studies and Art, we made connections to Mexican culture by recreating beautiful Poinsettia art usin… https://t.co/UnrTAYnRZj",1.443230973232046e+18,Deborah Cardiff,MrsCardiff2021,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:32 +0000 2022,0,1.6038352345792758e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@elonmusk Twitter PAY? You need to make Twitter profitable for saving TSLA,1.1280690218600202e+18,Action@Distance,Action8Distance,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:31 +0000 2022,0,1.603835232548946e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@russellpallson @PierrePoilievre He will take a page from Harper’s playbook and blame the previous government for t… https://t.co/O6yS49eOUc,24044449.0,Bobbak Roshan,Mr_Bobbak,Ottawa,,,,
0,Fri Dec 16 19:31:30 +0000 2022,1,1.6038352263162798e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@WORKSBURGER Pardon?,52199082.0,B Batten,townbar,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:29 +0000 2022,0,1.6038352226336113e+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pcgamer YES!,1473582985.0,Usama Javaid 🇵🇸,JavaidUsama,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:28 +0000 2022,0,1.603835216157606e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DrGuru_ Bro you don’t know how math works do you,7.446111448375091e+17,Jaeger,FBRXCE,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:27 +0000 2022,0,1.6038352145763533e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@SensFanNL wow, how am i not on here?",972712861.0,OSP 🏛 (13-14-2),Ott_SensPage,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:27 +0000 2022,0,1.6038352137333228e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@justinpodur By sheer coincidence I was listening to the Civilizations ep on Korea (and the Japanese =&gt; Russian ann… https://t.co/ig1jChoHOq,870984306.0,melmantai,dearcrowns,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:24 +0000 2022,0,1.6038352009113108e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Isn’t depressed and vegan synonyms? 😂 https://t.co/fXs5yXVgLZ,2781964697.0,Ottawa Politics,PoliticsOttawa,"Ottawa, Canada",,,,
0,Fri Dec 16 19:31:21 +0000 2022,1,1.6038351900858122e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@deadinHalifax Sadly, his son Pte. Francis James CAREW, commemorated on the headstone, had died on 31 Oct. 1917, of… https://t.co/0AG4ppwgUe",7.188648890586071e+17,Elizabeth Cardoza Taylor GET VACCINATED & MASKED!,ET2Taylor,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:20 +0000 2022,0,1.6038351844657316e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@JustinTrudeau Yes you do know most Canadians want you to step down ASAP will you do it or shall we get you out ? R… https://t.co/tlW1Mjis1o,2332609434.0,RockinRoger,RockinOrion,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:19 +0000 2022,0,1.603835182150189e+18,fa,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@aboutmes7 دقیقا تا یه جایی آدم‌میگه اوکی باشن شاید بیبنن شاید بیدار بشن ولی از الان به بعد هر کسی خوابِ، خودش رو به خواب زده.,228725816.0,sara farokhi,sarafarokhi,"Ottawa, ON",,,,
0,Fri Dec 16 19:31:19 +0000 2022,0,1.6038351785014272e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@PursuingPixels hiding in plain sight,2308636050.0,Connor👻,ConnorGrail,"Ottawa, Canada",,,,
0,Fri Dec 16 19:31:14 +0000 2022,1,1.6038351584275046e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AriGoldkind Is spending half your day on dog pictures a bad thing?,87674057.0,Maddy Eisenberg,maddyeisenberg,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:14 +0000 2022,0,1.603835157425062e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@maddyeisenberg https://t.co/DS17rC14jB,1263401863.0,Hot Pierre Summer,Huge_Sensfan,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:12 +0000 2022,0,1.6038351522825503e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kylegriffin1 Yes, all thanks to leftists like you.",1.1250570039304438e+18,Bodie MacGovern,bomac_macbo,"Ottawa, Canada",,,,
0,Fri Dec 16 19:31:12 +0000 2022,1,1.603835150734852e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RogerLodge7 ❤️❤️❤️,32864648.0,Steffie 🇨🇦❤️🌈🍷,Feffs,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:31:12 +0000 2022,0,1.603835149816189e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KatherineDines @Move100Ottawa Small he is😅,908576838.0,Peter St. Jacques,Lebeauj24,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:06 +0000 2022,0,1.6038351251034604e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MisterBrash For sure, then it might take a bit longer to build up the pool of PD decks. But, the good news is that… https://t.co/yJun1GEhCl",7.27996647465046e+17,Dan Gajewski,DanGajewski1,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:02 +0000 2022,0,1.6038351100542976e+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NFL @VikingsCanada @nflnetwork #SKOL,3066045280.0,3rd and 1 Football,3rdand1Canada,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:02 +0000 2022,0,1.603835109823611e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MaggieM00021130 Are we even sure he'd know the apex if it hit him between the eyes??? His track record is as disma… https://t.co/Laq4h3MTQf,1.3026128318299955e+18,Roseray,RoseAnneReilly5,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:31:01 +0000 2022,0,1.6038351060697088e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ctvottawa Most have become so lazy 
Using the excuse of the pandemic as a cover up",379039940.0,john,Johnddt,Ottawa Canada,,,,
0,Fri Dec 16 19:31:01 +0000 2022,0,1.6038351044384113e+18,en,False,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>",The application deadline for the 2023 edition of the @CPA_APC/INMHA Glenda M. MacQueen Memorial Career Development… https://t.co/x8xHiYNr8E,249727395.0,CanPsychiatricAssoc,CPA_APC,"Ottawa, Canada",,,,
0,Fri Dec 16 19:30:57 +0000 2022,0,1.603835089628037e+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@garyblack00 @elonmusk https://t.co/8mpqNvkqS7,9.925425219968328e+17,Scott Nicolai,nicolai_scott,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:57 +0000 2022,0,1.6038350870904832e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AmysGotBirds Ford,359507388.0,Boostered DJ 🇨🇦 🇺🇦,DavidJackson97,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:30:55 +0000 2022,0,1.603835079910097e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IonaItalia I think there are *some* Schelling fences on the slippery slope, even if few and far between

E.g. proh… https://t.co/0gFUTxHONZ",1337916667.0,David Bahry,DavidBahry,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:55 +0000 2022,0,1.6038350782865367e+18,en,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@BlackKnight10k 1.Peace on earth wd be nice. 2. A competent Ont Govt who were dedicated to ensuring universal healt… https://t.co/dSMLUsoSZg,7.927515044993024e+17,Marg Foot,foot_marg,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:52 +0000 2022,1,1.6038350692982456e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@onepennypodcast Thanks One Pence! Let's get 2023 by the horns of the Bull! I hope.,320533048.0,J C - VA,JamesTheVA,Ottawa,,,,
0,Fri Dec 16 19:30:49 +0000 2022,0,1.6038350549201715e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nathaliejacoby1 The grift.,61528535.0,Greg McGillis,gregmcgillis,Ottawa,,,,
0,Fri Dec 16 19:30:48 +0000 2022,0,1.603835049018884e+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@OttawaHealth @ALL_CAPS @natsbrain https://t.co/DFcZz59laj,50781088.0,G in Ottawa🌻 5x💉(she/her...or just G),GenevieveLepine,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:30:47 +0000 2022,0,1.603835047185875e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Wrote an unidentified viewer: “Being a retro show does not absolve your responsibility. It was wrong then and it i… https://t.co/SKvFlOLfCp",16434993.0,Aaron Wudrick 🇨🇦,awudrick,Ottawa,,,,
0,Fri Dec 16 19:30:41 +0000 2022,0,1.6038350209298063e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You know @thehive_social that’s not funny… https://t.co/wNKxdiJ8Q6,267515398.0,Julie,vedrien,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:33 +0000 2022,1,1.6038349876057866e+18,en,False,"<a href=""http://octranspo1.com"" rel=""nofollow"">OC Transpo Live Updates</a>",14 St. Laurent: The trip is cancelled from Tunney's Pasture station 14:37 to St. Laurent station 15:36. Next trip is 15 minutes later.,376835873.0,OC Transpo Live,OCTranspoLive,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:30:33 +0000 2022,0,1.603834987366826e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@freewilly0469 Pizza and pasta buddy,463450910.0,Sic Rick,SicRick666,Ottawa,,,,
0,Fri Dec 16 19:30:28 +0000 2022,0,1.6038349654685368e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Andybebop I imagine the 'shipping' will cost a bit, but will you guys have vinyl copies of the reissues at the merch table on tour?",83673090.0,Mickey OV,srk_mike,"Ottawa, ON",,,,
0,Fri Dec 16 19:30:24 +0000 2022,0,1.6038349517906248e+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DebraLefebvre 😡😡😡,729029442.0,David Kidd 🇨🇦,dnkidd,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:30:23 +0000 2022,0,1.6038349469590733e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LoansCanada you guys really need a better marketing team. The ""more higher than the CN Tower"" commercial is the mo… https://t.co/MrRJy2Oc6W",1.2543001467137352e+18,Gucci John Belushi,Gucci_Belushi,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:21 +0000 2022,3,1.6038349371189494e+18,en,False,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>",The federal government is requiring public servants return to the office 2-3 days per week. CTV’s Tyler Fleming rep… https://t.co/l0QESRD3co,21212604.0,CTV Ottawa,ctvottawa,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:20 +0000 2022,0,1.603834931070763e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JustinTrudeau Ohhh…. I’d hate to be the person that has to sift through these replies.,236366906.0,Bruce Hoey,hoey1822,"Ottawa, Canada",,,,
0,Fri Dec 16 19:30:17 +0000 2022,0,1.6038349212015657e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It's not like the ""technology"" doesn't exist, but we probably need to spend any extra money giving the… https://t.co/lykodJpBA9",16621125.0,Christopher,cseal,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:30:17 +0000 2022,0,1.603834918903087e+18,en,False,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",RIFF Cannabis Brand Launches New Series of Limited-Edition Strains in ‘Joint Effort’ With Craft Growers   $tlry… https://t.co/pThQoTsWGp,1.0696452744218296e+18,Pot Investor™,potstocks_gains,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:15 +0000 2022,0,1.603834913727316e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@BrentLandry Yeah, at least.",2161792308.0,Ottawa Weather Records❄,YOW_Weather,"Ottawa, Ontario, Canada",,,,
0,Fri Dec 16 19:30:14 +0000 2022,0,1.6038349088199803e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",One of CCA's partner associations @VICA_BC and  members are spreading the holiday cheer! Great display of how… https://t.co/8lmHZPoVLR,374096551.0,CdnConstructionAssoc,ConstructionCAN,Ottawa,,,,
0,Fri Dec 16 19:30:11 +0000 2022,0,1.6038348944586834e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@molszyns @KathyPut1 @DavidSc67360929 @BankesNigel @ericadams99 When you are catering to your base it will not matt… https://t.co/hafeirwoCs,1.4878268345531965e+18,Ottawa centric,CentricOttawa,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:10 +0000 2022,1,1.603834892248154e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TETSUGIN40 And pasta,463450910.0,Sic Rick,SicRick666,Ottawa,,,,
0,Fri Dec 16 19:30:06 +0000 2022,3,1.6038348748503122e+18,und,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TheHIVE_Social https://t.co/TYaIU9ChEv,1966964984.0,Gianni Matragrano,GetGianni,"Ottawa, Ontario",,,,
0,Fri Dec 16 19:30:02 +0000 2022,0,1.6038348564501668e+18,fr,False,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>",La date limite de présentation des candidatures à la Bourse commémorative Glenda M. MacQueen pour le développement… https://t.co/0jt3AOnJm0,249727395.0,CanPsychiatricAssoc,CPA_APC,"Ottawa, Canada",,,,
0,Fri Dec 16 19:30:01 +0000 2022,0,1.6038348524400968e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nilikm @ottawacity @OttFire Well what do I know I’m not an electrician! Just looked like a downed power line to me!,39662115.0,Sara Louise,kittypants,Ottawa ON,,,,
0,Fri Dec 16 19:30:00 +0000 2022,0,1.6038348487785185e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@JenicaAtwin This week’s #RCUpdate features @UNB’s research that uses artificial intelligence to keep seniors out o… https://t.co/NUoTwGrMRJ,263721362.0,Research Canada,ResearchCda,"Ottawa, Ontario",,,,
