_id,data.created_at,data.fav_count,data.id,data.lang,data.possibly_sensitive,data.retweet_count,data.source,data.text,data.user.id,data.user.name,data.user.screen_name,data.user.location
638af7430b6654fc850153bf,Sat Dec 03 07:12:12 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MikeSchreiner Love the shout out to @Gasp4Change  We aren't surprised to hear they are out in force to make sure the greenbelt is protected,1.24047E+18,ForOurKids_Ottawa,ForourkidsO,Ottawa
638af7430b6654fc850153c0,Sat Dec 03 07:12:08 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Rekius5 L + Ratio 

Alejandro clears both anyways https://t.co/PkCt9iO6UI",1.16947E+18,Corwyn 🏳️‍🌈,NywrocB,"Ottawa, Ontario"
638af7430b6654fc850153c1,Sat Dec 03 07:11:45 +0000 2022,1,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@KevinApocalypse He's just like me for real etc.,68025532,Nick But Older,MakeMonsters,"Ottawa, Ontario"
638af7430b6654fc850153c2,Sat Dec 03 07:11:39 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@House_Feminist That wee dog bracing itself for the inevitable winter walk.,17621363,Ross Whiteford,redheadednomad,"Ottawa, Ontario"
638af7430b6654fc850153c3,Sat Dec 03 07:11:38 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",T.I. - Live Your Life ft. Rihanna [Official Video] https://t.co/t5ghLBETBW via @YouTube,1.15378E+18,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA
638af7430b6654fc850153c4,Sat Dec 03 07:11:33 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Goodnight 😘 https://t.co/aFfp3ZBMIl,7.84945E+17,Jean Goulard,jeangoulard1,"Ottawa, Ontario"
638af7430b6654fc850153c5,Sat Dec 03 07:11:24 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TariqAnwar00 @concernedcanuck @__JamesWood__ @TallCanAudio Well played, sir 🫡.",248441359,Paul Boudreau |BLACK LIVES MATTER|,PaulBoudreau83,"Ottawa, ON, CA"
638af7430b6654fc850153c6,Sat Dec 03 07:11:10 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","If you combine the Happy Hour Afternoon Gummies with a cup of coffee, keep that in mind that's a lot more caffeine… https://t.co/wu26GYp2v5",2991684049,Coffee Lover,coffeeblogger1,"Ottawa, Ontario"
638af7430b6654fc850153c7,Sat Dec 03 07:11:03 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Current Conditions: Light Rain, 3.0°C https://t.co/KB6cDorDsi",20885834,Ottawa Weather,ottawaweather,"Ottawa, Canada"
638af7430b6654fc850153c8,Sat Dec 03 07:11:02 +0000 2022,1,1.59894E+18,ca,,0,"<a href=""http://sushiboy.org"" rel=""nofollow"">We Are The Dead</a>","Pte. Robert Edward Atkinson (Canadian Infantry - Alberta Regiment). Nov. 6, 1917. Age: 37",406345425,We Are The Dead,WeAreTheDead,Ottawa Canada
638af7430b6654fc850153c9,Sat Dec 03 07:11:00 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",For Our Kids parents will be rallying on December 7th in #Ottawa  with @EcologyOttawa @ACORNOttawa @CAFES_Ottawa… https://t.co/03c952jrFJ,1.24047E+18,ForOurKids_Ottawa,ForourkidsO,Ottawa
638af7430b6654fc850153ca,Sat Dec 03 07:10:46 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I wish I could put a huge pimple patch on my entire face, it would cure me.",16381054,silly little fun guy,SocialHalitosis,Ottawa
638af7430b6654fc850153cb,Sat Dec 03 07:10:07 +0000 2022,0,1.59894E+18,fr,true,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Non alors non. Eto'o c'est Eto'o, Aboubacar c'est Aboubacar https://t.co/rPFWzn8aQZ",1.33929E+18,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada"
638af7430b6654fc850153cc,Sat Dec 03 07:10:04 +0000 2022,1,1.59894E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@antimarxist1984 @InkHallows @ask_aubry A few decades ago, you and your buddies would have been claiming that lesbi… https://t.co/i1HBTA2MgL",8.89327E+17,The Bookwench is on Mastodon and Hive,shifter_cat,"Ottawa, Ontario"
638af7430b6654fc850153cd,Sat Dec 03 07:10:03 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@galuade_ i could  maybe tolerate it if it scrolled to the next video on your timeline even, but of course it doesnt do that",1.16472E+18,͏𝅺͏ ͏𝅺͏,nightcorebanksy,ottawa
638af7430b6654fc850153ce,Sat Dec 03 07:09:54 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CalgaryCam @JanetBrown980 @nspector4 @mikefarnworthbc @GlobalBC @CKNW @jillreports @BenTDooley @JasJohalBC… https://t.co/OyPU39DtFC,1112901727,Pfizer Jab 💉Survivor,fireslayer96,"Ottawa, Ontario"
638af7430b6654fc850153cf,Sat Dec 03 07:09:53 +0000 2022,3,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@SpicyJolokia @Havoc_Six @osint_69 @mexic0la_ I did the same thing at the same time with a 2008 G37 coupe. Just Pittsburgh to Kingston Ont.,420146641,sigopig 🇨🇦🇺🇦,sigopig,"Ottawa, Canada"
638af7430b6654fc850153d0,Sat Dec 03 07:09:39 +0000 2022,0,1.59894E+18,fa,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@malekshariati خدا لعنتتان کرد و امیدواریم که نابودتان کنه ای داعشیهای ضد ایرانی و ضد بشر! توجیه گران استبداد و ضحا… https://t.co/KpioxR8Bx9,60066363,HAMID RIAHI,HamidRiahi,Ottawa Ontario
638af7430b6654fc850153d1,Sat Dec 03 07:09:35 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You make my life so fun-fetti @britneyspears https://t.co/pciKr4SBHU,1.53438E+18,Austin Moon 🎤🎸🥁🥞🏀😎✌🏻,Austyloveally,"Ottawa, Ontario"
638af7430b6654fc850153d2,Sat Dec 03 07:09:31 +0000 2022,1,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CobroTheSnek Now I ain't usually in the business of joining cartels but if she's leading then yes ma'am,1.16947E+18,Corwyn 🏳️‍🌈,NywrocB,"Ottawa, Ontario"
638af7430b6654fc850153d3,Sat Dec 03 07:09:27 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jamesclose706 Wow!! Well played bro. You’re the shit. When are we jamming? lol,588828543,Dom Macdonald,Dotmac9,"Ottawa, Ontario"
638af7430b6654fc850153d4,Sat Dec 03 07:09:12 +0000 2022,0,1.59894E+18,fr,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MouhaFadel_ Oh Nono mais tranquil façon,7.81244E+17,🇸🇳HAROUNA🇦🇷🍁🐐,harouna_jan,"Ottawa, Ontario"
638af7430b6654fc850153d5,Sat Dec 03 07:09:00 +0000 2022,0,1.59894E+18,nl,false,0,"<a href=""https://planefence.com/planefence"" rel=""nofollow"">ADSB Docker Planefence</a>","ICAO: 4951EE
Flt: TAP9501
First seen: 2022/12/03 02:07:01
Min Alt: 39601 ft AGL
Min Dist: 3.5 km

#yow #madfolk… https://t.co/oZiCfnH8M9",7.55055E+17,Ciel d'Aylmer,Ciel_Aylmer_QC,"Gatineau, Québec"
638af7430b6654fc850153d6,Sat Dec 03 07:08:39 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It's easy trust me, I've been doing it for more than 40 years!",530841803,Lord BucketShoes (parody (of self)),BucketShoes,"Ottawa, ON"
638af7430b6654fc850153d7,Sat Dec 03 07:08:37 +0000 2022,0,1.59894E+18,und,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/N5e6NWEikE,54426656,Stephen Stewart,stewartetcie,"Ottawa, Canada"
638af7430b6654fc850153d8,Sat Dec 03 07:08:29 +0000 2022,0,1.59894E+18,und,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CityNewsVAN 🙄,1112901727,Pfizer Jab 💉Survivor,fireslayer96,"Ottawa, Ontario"
638af7430b6654fc850153d9,Sat Dec 03 07:08:28 +0000 2022,0,1.59894E+18,fa,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@malekshariati خدا لعنتتان کرد و امیدواریم که نابودتان کنه ای داعشیهای ضد ایرانی و ضد بشر! توجیه گران استبداد و ضحا… https://t.co/7LWIhMy73q,60066363,HAMID RIAHI,HamidRiahi,Ottawa Ontario
638af7430b6654fc850153da,Sat Dec 03 07:08:03 +0000 2022,0,1.59894E+18,und,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DrGarethMorgan @rkh_md https://t.co/hYY9JBfYvI.,1.48861E+18,Amy Nakajima,SocialObGyne,"Ottawa, Ontario, Canada"
638af7430b6654fc850153db,Sat Dec 03 07:08:03 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",T.I. - Big Things Poppin' (Do It) [Official Video] https://t.co/wALoI8YlTY via @YouTube,1.15378E+18,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA
638af7430b6654fc850153dc,Sat Dec 03 07:07:43 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Super_Sensd @aimis30 People were singing this at the Arizona game I went to. 100% what we should use,9.60698E+17,Renarostar,Renarostar,"Ottawa, Ontario"
638af7430b6654fc850153dd,Sat Dec 03 07:07:37 +0000 2022,1,1.59894E+18,fr,,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EsBiSensei Vraiment c'est pas possible. C'est à cause de lui qu'on n'a eu la défense Wooh-Ebosse,1.33929E+18,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada"
638af7430b6654fc850153de,Sat Dec 03 07:07:32 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Time to par-tea! @britneyspears https://t.co/IaLCsJUIGU,1.53441E+18,mason 👦🏻,masonlovesbts_,"Ottawa, Ontario"
638af7430b6654fc850153df,Sat Dec 03 07:07:09 +0000 2022,0,1.59894E+18,fr,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MouhaFadel_ Bah toronto C’est au Canada dans la province de l’Ontario 
Qu’est ce qu’il va faire à montreal en sah",7.81244E+17,🇸🇳HAROUNA🇦🇷🍁🐐,harouna_jan,"Ottawa, Ontario"
638af7430b6654fc850153e0,Sat Dec 03 07:07:08 +0000 2022,0,1.59894E+18,und,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@YolandeMakolo https://t.co/mTmtdWPwoo,1.10633E+18,FOFO70,NkoyFofo,"Gatineau, Québec"
638af7430b6654fc850153e1,Sat Dec 03 07:07:01 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@maddyeisenberg 93,586.

Me? Alone with my thoughts? No thank you. https://t.co/3yUedIElXU",21720684,Gwen 🚴🏼‍♀️ 🧶,gkdavie,"Ottawa, ON"
638af7430b6654fc850153e2,Sat Dec 03 07:06:57 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MasonTron9000 elon took away my little text so i cant even tell which ones are mason and which ones are masontron… https://t.co/h7VMUscbKU,1.16472E+18,͏𝅺͏ ͏𝅺͏,nightcorebanksy,ottawa
638af7430b6654fc850153e3,Sat Dec 03 07:06:53 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ItzSinzCity Yessir,8.8479E+17,Daniel Renn🇺🇸,Danielrenn7,"Ottawa, Ontario"
638af7430b6654fc850153e4,Sat Dec 03 07:06:47 +0000 2022,0,1.59894E+18,ja,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@zaobaosg 受不了可以不干啊，欲戴其冠必承其重，只想爽可还行,3224546464,sciattone,eazel1109,"Ottawa, Ontario"
638af7430b6654fc850153e5,Sat Dec 03 07:06:45 +0000 2022,0,1.59894E+18,und,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@YolandeMakolo https://t.co/06aXRHXozW,1.10633E+18,FOFO70,NkoyFofo,"Gatineau, Québec"
638af7430b6654fc850153e6,Sat Dec 03 07:06:35 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",People hate 'boob lights' so much but the solution is simple: simply don't ever really look at your light fixtures… https://t.co/1QSu8HNx11,530841803,Lord BucketShoes (parody (of self)),BucketShoes,"Ottawa, ON"
638af7430b6654fc850153e7,Sat Dec 03 07:06:33 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@667waclan @TheeBrianMackie @ShelKel2 @ksorbs Yes, that’s exactly how it works. You’re free to say anything, but yo… https://t.co/hpMX06bXjX",9.70343E+17,Tommo,Tommo65137583,"Ottawa, Ontario"
638af7430b6654fc850153e8,Sat Dec 03 07:06:25 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@hamzahnadeem16 Brazil Vs Spain or USA Vs France my two predictions,8.8479E+17,Daniel Renn🇺🇸,Danielrenn7,"Ottawa, Ontario"
638af7430b6654fc850153e9,Sat Dec 03 07:06:21 +0000 2022,2,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gmail  I’ve been trying to log into my gmail account for months , I no longer have access to my old phone number w… https://t.co/tvCMW8OhzL",2378207361,Cassandra,CassandraMcgra1,"Ottawa, Ontario"
638af7430b6654fc850153ea,Sat Dec 03 07:06:19 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Deanne54321 I need more information,2507424377,TossMySaleh,TossMySaleh,"Ottawa, Ontario"
638af7430b6654fc850153eb,Sat Dec 03 07:06:11 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@theJagmeetSingh Good, now speak out against NATO &amp; military build-up plz 🧡🧡",3295951660,Max Milk,PO_box_1000,"Ottawa, Ontario"
638af7430b6654fc850153ec,Sat Dec 03 07:05:53 +0000 2022,0,1.59894E+18,und,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",😂😂😂😂 https://t.co/FGHupZ46gm,1.44363E+18,Lauuuuu🇨🇲🇨🇦,LSerresse,"Ottawa, Ontario"
638af7430b6654fc850153ed,Sat Dec 03 07:05:38 +0000 2022,1,1.59894E+18,und,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Mkleosb https://t.co/XzHlePIZtn,4402142841,Lordbison,ElitistChimp,"Ottawa, Ontario"
638af7430b6654fc850153ee,Sat Dec 03 07:05:23 +0000 2022,0,1.59894E+18,ko,,0,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",성과는 문제를 해결해서가 아니라 기회를 잘 활용해서 얻을 수 있다. #피터드러커,116398989,"Lee, Giug",leegiug,"Ottawa, Ontario"
638af7430b6654fc850153ef,Sat Dec 03 07:05:19 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MouhaFadel_ Nope Toronto  mdr Montreal 😭😭😭😭,7.81244E+17,🇸🇳HAROUNA🇦🇷🍁🐐,harouna_jan,"Ottawa, Ontario"
638af7430b6654fc850153f0,Sat Dec 03 07:05:07 +0000 2022,1,1.59894E+18,und,false,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#مهسا_امینی https://t.co/gCbTBba8uC,60066363,HAMID RIAHI,HamidRiahi,Ottawa Ontario
638af7430b6654fc850153f1,Sat Dec 03 07:05:05 +0000 2022,0,1.59894E+18,fr,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ericvidalenc 🤡🤡🤡
Heureusement que le solaire compense cette nuit le manque d’électricité d’origine nucléaire.
Si l… https://t.co/BT5ZEymuYB",4194446638,Gaby,achtalitaa,"Ottawa, Ontario"
638af7430b6654fc850153f2,Sat Dec 03 07:04:21 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Parents_Choose @ksorbs Wow, amazing you put so much wrong into one tweet. Your mind seems lost",9.70343E+17,Tommo,Tommo65137583,"Ottawa, Ontario"
638af7430b6654fc850153f3,Sat Dec 03 07:03:55 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MouhaFadel_ Le grand Drake y habite 😏,7.81244E+17,🇸🇳HAROUNA🇦🇷🍁🐐,harouna_jan,"Ottawa, Ontario"
638af7430b6654fc850153f4,Sat Dec 03 07:03:51 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@mexic0la_ @osint_69 I must watch it haha,420146641,sigopig 🇨🇦🇺🇦,sigopig,"Ottawa, Canada"
638af7430b6654fc850153f5,Sat Dec 03 07:03:50 +0000 2022,0,1.59894E+18,es,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ElPensador75 Prácticamente en todos mis años de vida, nunca había visto un presidente tan humano como este cuánto… https://t.co/uQS52nnVUc",1.17696E+18,jaider jose,jaiderj63073936,"Ottawa, Ontario"
638af7430b6654fc850153f6,Sat Dec 03 07:03:33 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CTVNews What you're saying about the effects cannabidiouls have on anaesthesia is true, I've experienced it. But t… https://t.co/3NIKXE3Qj1",1.59872E+18,Eli 2.0 🇨🇦,SilkMothNews,"Ottawa, Ontario"
638af7430b6654fc850153f7,Sat Dec 03 07:03:32 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",T.I. - Whatever You Like [Official Video] https://t.co/O5Qa7bXzyz via @YouTube,1.15378E+18,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA
638af7430b6654fc850153f8,Sat Dec 03 07:03:26 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Segway_Ruins And they start young. https://t.co/gxc5hNNW6w,21720684,Gwen 🚴🏼‍♀️ 🧶,gkdavie,"Ottawa, ON"
638af7430b6654fc850153f9,Sat Dec 03 07:03:19 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@poetastrologers cancer,6.98755E+17,lunatic,thelunamacky,"Ottawa, Ontario"
638af7440b6654fc850153fa,Sat Dec 03 07:02:56 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@shemmaye My dear one their videos “praise the lord by Mr M &amp; Revelation” + “cultural praise” by Kcee saw me throug… https://t.co/XwlqtezNa9,87221968,$u$u,AdesuaJideobi,"Ottawa, Ontario"
638af7440b6654fc850153fb,Sat Dec 03 07:02:45 +0000 2022,1,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wordle 532 6/6

⬛🟨⬛🟨⬛
⬛🟨🟨⬛⬛
🟩🟨🟨⬛⬛
🟩⬛🟩🟨⬛
🟩⬛🟩⬛🟨
🟩🟩🟩🟩🟩",7.20041E+17,Richard Page,richpagemusic,"Ottawa, Ontario"
638af7440b6654fc850153fc,Sat Dec 03 07:02:32 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Defensemen Jordan Spence is now over a point per game in the AHL with 20 points in 19 games.

He ranks SECOND in PO… https://t.co/Nk7WYSKRhh",4296208575,Kings News IG,kingsnewsig,"Ottawa, Ontario"
638af7440b6654fc850153fd,Sat Dec 03 07:02:19 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Was that a Long Range Acoustic Device, or LRAD, in this vehicle that parked in my driveway for an hour? https://t.co/RGJrdueRxa",54426656,Stephen Stewart,stewartetcie,"Ottawa, Canada"
638af7440b6654fc850153fe,Sat Dec 03 07:02:15 +0000 2022,0,1.59894E+18,und,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MasonTron9000 :(,1.16472E+18,͏𝅺͏ ͏𝅺͏,nightcorebanksy,ottawa
638af7440b6654fc850153ff,Sat Dec 03 07:02:06 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@peterpoole @banffcentre @CanadasNAC @AuspiciousR @NathanMedd Thanks @peterpoole we loved working together on Sleep… https://t.co/JEJhtt2TH3,22296933,Rosemary Thompson,RosiePThompson,"Ottawa, Ontario."
638af7440b6654fc85015400,Sat Dec 03 07:01:58 +0000 2022,1,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hey @rickygervais, what are you doing?",197099094,Dave McConnell,Davesgenius,Ottawa
638af7440b6654fc85015401,Sat Dec 03 07:01:57 +0000 2022,0,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Segway_Ruins Same area of Ottawa as your second photo. The geese here really do not care. https://t.co/K66K8mooYt,21720684,Gwen 🚴🏼‍♀️ 🧶,gkdavie,"Ottawa, ON"
638af7440b6654fc85015402,Sat Dec 03 07:01:54 +0000 2022,0,1.59894E+18,und,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@drandrewb ✔️😥😡,729029442,David Kidd 🇨🇦,dnkidd,"Ottawa, Ontario, Canada"
638af7440b6654fc85015403,Sat Dec 03 07:01:50 +0000 2022,1,1.59894E+18,und,true,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ConservadorCol_ https://t.co/K0RNvlT95m,1.17696E+18,jaider jose,jaiderj63073936,"Ottawa, Ontario"
638af7440b6654fc85015404,Sat Dec 03 07:01:12 +0000 2022,0,1.59894E+18,fr,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Crit_Role69 @IbockJayd Des professionnels expérimentés ?? Pardon ?attendez vous vous êtes bien renseigné? Les 3/4… https://t.co/G78OfngGXG,1.44363E+18,Lauuuuu🇨🇲🇨🇦,LSerresse,"Ottawa, Ontario"
638af7440b6654fc85015405,Sat Dec 03 07:01:10 +0000 2022,1,1.59894E+18,en,false,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JustinHubert You’ll sleep well. https://t.co/S5gXMkC6P9,8.65027E+17,Hurricane henri bréboeuf 🐔🍷🇨🇦,HenriBreboeuf,"Ottawa, Ontario"
638af7440b6654fc85015406,Sat Dec 03 07:01:03 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sorry!! Victor Stone*** god damn autocorrect,91415099,✨non-binary boi✨,samstonge_,Ottawa
638af7440b6654fc85015407,Sat Dec 03 07:00:59 +0000 2022,2,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@eviedead2 So nothing's changed???,1.16947E+18,Corwyn 🏳️‍🌈,NywrocB,"Ottawa, Ontario"
638af7440b6654fc85015408,Sat Dec 03 07:00:53 +0000 2022,2,1.59894E+18,en,false,1,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>","A letter from the city of Ottawa arrived in tens of thousands of mailboxes this week, asking homeowners to declare… https://t.co/y4Ga1ta1hR",21212604,CTV Ottawa,ctvottawa,"Ottawa, Ontario"
638af7440b6654fc85015409,Sat Dec 03 07:00:49 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RubinReport What happened to you Dave?,9.70343E+17,Tommo,Tommo65137583,"Ottawa, Ontario"
638af7440b6654fc8501540a,Sat Dec 03 07:00:46 +0000 2022,0,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Darockwild3r @osint_69 @mexic0la_ heat exchanger,420146641,sigopig 🇨🇦🇺🇦,sigopig,"Ottawa, Canada"
638af7440b6654fc8501540b,Sat Dec 03 07:00:41 +0000 2022,2,1.59894E+18,ja,false,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ノベルアッププラス
 小説投稿サイト『ノベルアップ+』にて公開中。
「格好の怪談」を読んでみてはいかがですか？
ノンフィクションです！
https://t.co/tRMa0fso20",1.56462E+18,御伽＠ノベルアップ+,otog1reina,オタワ
638af7440b6654fc8501540c,Sat Dec 03 07:00:34 +0000 2022,2,1.59894E+18,en,,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ik I mostly talk about rock and metal but I do really love hip-hop, it's def my next favourite overall genre after those two",1.44126E+18,Corwyn 🏳️‍🌈⃤,NywrocPFNIN,"Ottawa, Ontario"
638af7440b6654fc8501540d,Sat Dec 03 07:00:18 +0000 2022,0,1.59894E+18,en,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gbickerton398 Yeah, it's not a great look",153160065,Bobby Ramsay,bobbyramsay,Ottawa
